Date,High,Low,Open,Close,Volume,Adj Close
2021-03-08,1064.25,1032.9000244140625,1035.949951171875,1050.449951171875,1409325.0,1044.622802734375
2021-03-09,1058.949951171875,1013.5,1054.449951171875,1031.8499755859375,1655727.0,1026.1259765625
2021-03-10,1061.5,1035.0999755859375,1041.0,1057.75,1598764.0,1051.88232421875
2021-03-12,1064.0,1042.9000244140625,1064.0,1049.5,1759310.0,1043.6781005859375
2021-03-15,1067.6500244140625,1026.0,1043.5,1062.699951171875,1473111.0,1056.8048095703125
2021-03-16,1066.949951171875,1041.800048828125,1065.050048828125,1053.6500244140625,1459172.0,1047.80517578125
2021-03-17,1052.949951171875,1015.0,1050.699951171875,1020.9000244140625,1559383.0,1015.23681640625
2021-03-18,1027.6500244140625,988.0,1026.0,999.8499755859375,1717139.0,994.3035278320312
2021-03-19,1017.25,978.2999877929688,993.8499755859375,1005.0999755859375,1723946.0,999.5244140625
2021-03-22,1019.5999755859375,1000.0,1005.0999755859375,1015.7000122070312,1736883.0,1010.0656127929688
2021-03-23,1019.0499877929688,1002.0,1015.0,1014.8499755859375,1438957.0,1009.2203369140625
2021-03-24,1027.449951171875,1004.75,1008.8499755859375,1012.4000244140625,1513475.0,1006.783935546875
2021-03-25,1020.9500122070312,983.6500244140625,1011.4000244140625,992.25,1449925.0,986.7457275390625
2021-03-26,1004.0,975.0,1004.0,978.9500122070312,4302151.0,973.5194702148438
2021-03-30,1009.8499755859375,985.0,989.9000244140625,1005.9000244140625,1875760.0,1000.3200073242188
2021-03-31,1024.199951171875,1004.75,1014.9000244140625,1020.4500122070312,1332484.0,1014.789306640625
2021-04-01,1034.949951171875,1019.0999755859375,1033.0,1027.0,1089119.0,1021.3029174804688
2021-04-05,1031.4000244140625,1007.25,1027.0,1028.949951171875,754402.0,1023.2420654296875
2021-04-06,1047.1500244140625,1029.25,1029.25,1041.9000244140625,1688797.0,1036.120361328125
2021-04-07,1051.050048828125,1032.0,1045.0,1034.199951171875,1891891.0,1028.462890625
2021-04-08,1056.949951171875,1034.0,1034.199951171875,1049.300048828125,1219057.0,1043.479248046875
2021-04-09,1087.0,1045.75,1049.0,1079.449951171875,3350515.0,1073.4619140625
2021-04-12,1099.949951171875,1036.0,1078.0,1045.1500244140625,3872497.0,1039.352294921875
2021-04-13,1058.699951171875,1022.0999755859375,1050.0,1036.0,1528367.0,1030.2530517578125
2021-04-15,1056.75,1020.0499877929688,1020.25,1050.050048828125,1780723.0,1044.22509765625
2021-04-16,1069.1500244140625,1043.5,1054.0,1055.8499755859375,1745500.0,1049.992919921875
2021-04-19,1072.75,1028.699951171875,1045.0,1064.6500244140625,2241444.0,1058.744140625
2021-04-20,1099.0,1063.1500244140625,1076.0,1089.800048828125,3814733.0,1083.754638671875
2021-04-22,1106.9000244140625,1057.0,1100.0,1060.75,5134587.0,1054.86572265625
2021-04-23,1083.5999755859375,1036.5999755859375,1046.0,1076.25,4659292.0,1070.27978515625
2021-04-26,1080.9000244140625,1056.6500244140625,1074.949951171875,1062.550048828125,2024621.0,1056.65576171875
2021-04-27,1072.949951171875,1051.0999755859375,1068.0,1066.550048828125,1349263.0,1060.633544921875
2021-04-28,1074.550048828125,1051.0999755859375,1070.0,1054.75,1483859.0,1048.8990478515625
2021-04-29,1064.9000244140625,1049.199951171875,1060.0,1055.5,1468236.0,1049.6448974609375
2021-04-30,1082.9000244140625,1045.0,1045.0,1069.5,1822879.0,1063.567138671875
2021-05-03,1082.9000244140625,1060.3499755859375,1068.0,1072.8499755859375,1472210.0,1066.8985595703125
2021-05-04,1077.8499755859375,1049.5,1077.8499755859375,1057.949951171875,1639164.0,1052.0811767578125
2021-05-05,1209.0,1068.949951171875,1078.0999755859375,1200.5,26466899.0,1193.8404541015625
2021-05-06,1219.199951171875,1170.5,1209.9000244140625,1198.300048828125,9044946.0,1191.6527099609375
2021-05-07,1241.0,1190.0,1194.9000244140625,1196.550048828125,6631281.0,1189.9124755859375
2021-05-10,1241.550048828125,1205.5,1229.0,1222.550048828125,4876282.0,1215.7681884765625
2021-05-11,1246.800048828125,1193.0,1219.9000244140625,1197.3499755859375,3814186.0,1190.7078857421875
2021-05-12,1226.5999755859375,1193.4000244140625,1211.949951171875,1212.25,3613876.0,1205.5252685546875
2021-05-14,1233.800048828125,1166.0,1210.0,1178.449951171875,5406128.0,1171.9127197265625
2021-05-17,1194.0,1170.0,1194.0,1189.1500244140625,2610218.0,1182.553466796875
2021-05-18,1201.0,1182.050048828125,1196.0,1186.9000244140625,1888387.0,1180.31591796875
2021-05-19,1219.3499755859375,1185.5,1189.9000244140625,1206.8499755859375,2944046.0,1200.1552734375
2021-05-20,1220.0,1197.449951171875,1217.699951171875,1204.300048828125,1837382.0,1197.6195068359375
2021-05-21,1217.9000244140625,1205.5,1210.5999755859375,1214.550048828125,1248152.0,1207.8126220703125
2021-05-24,1237.5999755859375,1195.5999755859375,1214.5999755859375,1198.800048828125,3053876.0,1192.14990234375
2021-05-25,1217.9000244140625,1191.0999755859375,1209.699951171875,1211.050048828125,1714228.0,1204.33203125
2021-05-26,1219.3499755859375,1193.300048828125,1218.5999755859375,1195.949951171875,1187994.0,1189.315673828125
2021-05-27,1206.949951171875,1188.0,1203.9000244140625,1203.3499755859375,2727038.0,1196.6746826171875
2021-05-28,1211.699951171875,1190.550048828125,1203.3499755859375,1208.9000244140625,1128334.0,1202.1939697265625
2021-05-31,1224.9000244140625,1194.550048828125,1208.0,1219.5,1983470.0,1212.735107421875
2021-06-01,1224.9000244140625,1200.0,1221.0,1209.199951171875,1062305.0,1202.4921875
2021-06-02,1267.6500244140625,1211.0,1211.800048828125,1247.25,7160455.0,1240.3311767578125
2021-06-03,1254.8499755859375,1226.5,1254.8499755859375,1232.4000244140625,1723616.0,1225.5635986328125
2021-06-04,1244.0,1223.0,1243.5,1231.5,1507257.0,1224.6685791015625
2021-06-07,1237.699951171875,1223.1500244140625,1231.949951171875,1233.550048828125,1039414.0,1226.7071533203125
2021-06-08,1242.699951171875,1218.4000244140625,1234.9000244140625,1236.4000244140625,1034753.0,1229.5413818359375
2021-06-09,1258.800048828125,1214.300048828125,1237.0,1219.8499755859375,2217064.0,1213.0831298828125
2021-06-10,1243.0,1221.0,1221.0,1228.800048828125,1049039.0,1221.9835205078125
2021-06-11,1239.9000244140625,1225.0,1230.0,1230.3499755859375,1161116.0,1223.52490234375
2021-06-14,1205.5,1173.0999755859375,1190.0,1192.6500244140625,2902671.0,1186.0340576171875
2021-06-15,1199.8499755859375,1183.0999755859375,1192.6500244140625,1186.449951171875,1221666.0,1179.868408203125
2021-06-16,1193.199951171875,1173.300048828125,1190.0,1176.8499755859375,940258.0,1170.3216552734375
2021-06-17,1181.550048828125,1153.0,1171.0,1162.75,1287180.0,1156.2999267578125
2021-06-18,1172.9000244140625,1141.0999755859375,1165.0,1155.5999755859375,1379262.0,1149.1895751953125
2021-06-21,1163.550048828125,1137.5999755859375,1150.0,1156.550048828125,954168.0,1150.13427734375
2021-06-22,1165.9000244140625,1152.8499755859375,1162.0999755859375,1158.949951171875,889616.0,1152.5208740234375
2021-06-23,1173.800048828125,1151.5,1161.0,1154.449951171875,1244350.0,1148.0458984375
2021-06-24,1158.5999755859375,1131.3499755859375,1154.449951171875,1139.699951171875,1157636.0,1133.377685546875
2021-06-25,1160.6500244140625,1134.0,1148.4000244140625,1152.3499755859375,855782.0,1145.95751953125
2021-06-28,1169.3499755859375,1155.1500244140625,1158.0999755859375,1164.25,1302737.0,1157.7916259765625
2021-06-29,1174.25,1155.3499755859375,1156.050048828125,1161.199951171875,833000.0,1154.7584228515625
2021-06-30,1165.0,1145.5999755859375,1159.9000244140625,1149.0999755859375,1016310.0,1142.7255859375
2021-07-01,1153.949951171875,1139.5,1148.0,1146.199951171875,821431.0,1139.8416748046875
2021-07-02,1167.0,1149.050048828125,1151.949951171875,1160.5,1226125.0,1154.0623779296875
2021-07-05,1166.0,1150.0,1163.949951171875,1157.9000244140625,744320.0,1151.476806640625
2021-07-06,1155.8499755859375,1138.0,1155.0,1140.550048828125,826502.0,1134.22314453125
2021-07-07,1153.949951171875,1133.0,1139.699951171875,1148.0,1093022.0,1141.6317138671875
2021-07-08,1157.4000244140625,1136.0,1150.0,1140.0999755859375,772404.0,1133.7755126953125
2021-07-09,1150.5,1137.800048828125,1140.0999755859375,1147.8499755859375,619863.0,1141.4825439453125
2021-07-12,1155.9000244140625,1146.0,1148.0,1150.75,461720.0,1144.366455078125
2021-07-13,1170.0,1150.9000244140625,1156.0,1165.0999755859375,1269535.0,1158.6368408203125
2021-07-14,1174.9000244140625,1158.199951171875,1167.5,1171.800048828125,722071.0,1165.2996826171875
2021-07-15,1177.9000244140625,1159.5999755859375,1176.0,1161.800048828125,852834.0,1155.355224609375
2021-07-16,1181.949951171875,1161.3499755859375,1161.800048828125,1179.75,989827.0,1173.20556640625
2021-07-19,1191.550048828125,1170.0,1176.9000244140625,1186.6500244140625,804486.0,1180.0673828125
2021-07-20,1191.550048828125,1166.5,1191.0,1174.0,941996.0,1167.4874267578125
2021-07-22,1184.5,1171.0,1177.0,1179.449951171875,874999.0,1172.9072265625
2021-07-23,1186.0,1176.050048828125,1179.449951171875,1181.199951171875,828212.0,1174.6474609375
2021-07-26,1191.5,1168.4000244140625,1178.0,1171.75,756766.0,1165.25
2021-07-27,1172.949951171875,1095.199951171875,1169.5,1111.5999755859375,2687649.0,1111.5999755859375
2021-07-28,1117.949951171875,1088.4000244140625,1111.5999755859375,1102.949951171875,1356732.0,1102.949951171875
2021-07-29,1110.0,1077.550048828125,1103.5,1085.9000244140625,1395326.0,1085.9000244140625
2021-07-30,1127.5999755859375,1080.9000244140625,1090.0,1107.4000244140625,1455348.0,1107.4000244140625
2021-08-02,1127.0,1111.0,1114.800048828125,1124.25,1133501.0,1124.25
2021-08-03,1149.5,1126.1500244140625,1132.0,1144.199951171875,1528382.0,1144.199951171875
2021-08-04,1158.8499755859375,1140.6500244140625,1154.949951171875,1152.199951171875,1152007.0,1152.199951171875
2021-08-05,1159.300048828125,1137.8499755859375,1152.199951171875,1145.300048828125,775351.0,1145.300048828125
2021-08-06,1155.5999755859375,1142.550048828125,1147.050048828125,1150.8499755859375,417014.0,1150.8499755859375
2021-08-09,1156.4000244140625,1118.0,1154.449951171875,1129.800048828125,878772.0,1129.800048828125
